,Police_Force,Local_Authority__District_,1st_Road_Class,1st_Road_Number,Speed_limit,2nd_Road_Class,2nd_Road_Number,Year,Hour,Road_Type_One_way_street,Road_Type_Roundabout,Road_Type_Single_carriageway,Road_Type_Slip_road,Road_Type_Unknown,Junction_Control_Automatic_traffic_signal,Junction_Control_Giveway_or_uncontrolled,Junction_Control_Stop_Sign,Junction_Control_Unknown,Pedestrian_Crossing_Human_Control_Control_by_school_crossing_patrol,Pedestrian_Crossing_Human_Control_None_within_50_metres,Pedestrian_Crossing_Physical_Facilities_Footbridge_or_subway,Pedestrian_Crossing_Physical_Facilities_No_physical_crossing_within_50_meters,Pedestrian_Crossing_Physical_Facilities_Pedestrian_phase_at_traffic_signal_junction,Pedestrian_Crossing_Physical_Facilities_Zebra_crossing,Pedestrian_Crossing_Physical_Facilities_non_junction_pedestrian_crossing,Light_Conditions_Darkness__Street_lighting_unknown,Light_Conditions_Darkness__Street_lights_present_and_lit,Light_Conditions_Darkness__Street_lights_present_but_unlit,Light_Conditions_Daylight__Street_light_present,Weather_Conditions_Fine_without_high_winds,Weather_Conditions_Fog_or_mist,Weather_Conditions_Other,Weather_Conditions_Raining_with_high_winds,Weather_Conditions_Raining_without_high_winds,Weather_Conditions_Snowing_with_high_winds,Weather_Conditions_Snowing_without_high_winds,Weather_Conditions_Unknown,Road_Surface_Conditions_Flood__Over_3cm_of_water_,Road_Surface_Conditions_Frost_Ice,Road_Surface_Conditions_Snow,Road_Surface_Conditions_Unknown,Road_Surface_Conditions_Wet_Damp,day_name_Monday,day_name_Saturday,day_name_Sunday,day_name_Thursday,day_name_Tuesday,day_name_Wednesday,month_name_August,month_name_December,month_name_February,month_name_January,month_name_July,month_name_June,month_name_March,month_name_May,month_name_November,month_name_October,month_name_September,season_Spring,season_Summer,season_Winter,Urban_or_Rural_Area_2,NEW_Is_Weekend_1,NEW_Late_Night_1,NEW_Is_Rural_1,NEW_Is_Dark_1,NEW_Bad_Weather_1,NEW_Bad_Road_Surface_1,NEW_Environmental_Risk_1,NEW_No_Street_Lighting_1,NEW_Junction_Uncontrolled_1,NEW_Ped_Risk_Proxy_1,NEW_Speed_Road_Mismatch_1,y_true,y_prob
103475,42.0,460,3.0,13,40,-1.0,-1,2009.0,11.0,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,0.10724904620633446
665043,1.0,2,3.0,40,30,-1.0,0,2013.0,9.0,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.10699198160416891
467899,97.0,932,6.0,0,30,-1.0,0,2011.0,16.0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,1,0.10179057340647454
47804,11.0,161,5.0,55,30,5.0,46,2009.0,8.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,1,0.10023467209982484
620103,47.0,562,3.0,29,30,3.0,283,2012.0,7.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,1,0.09880003374759662
15828,1.0,4,6.0,0,30,3.0,1540,2009.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,1,0.09835006389457289
869817,34.0,384,3.0,5095,30,6.0,1540,2014.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,1,0.0981443841762948
805651,1.0,21,3.0,237,30,5.0,0,2014.0,16.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.09546735814209595
317033,97.0,938,4.0,768,30,6.0,0,2010.0,14.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1,0.09216471223486171
244288,31.0,346,3.0,609,30,3.0,610,2010.0,7.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.09212056091426364
834459,12.0,189,6.0,6710,30,5.0,291,2014.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,1,0.09041361562952789
446975,52.0,601,3.0,37,30,3.0,4,2011.0,13.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.09026803098906554
743892,43.0,472,3.0,33,40,1.0,4,2013.0,11.0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,1,0.09017068452379426
104805,42.0,461,6.0,0,20,6.0,0,2009.0,13.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.08989596820148056
574649,30.0,321,4.0,6042,30,-1.0,0,2012.0,16.0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,1,0.08757404870779066
665014,1.0,9,6.0,0,30,3.0,23,2013.0,21.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,1,0.08702834834842907
770970,54.0,635,3.0,4,30,3.0,4,2013.0,10.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,1,0.08399082961535324
587432,36.0,407,6.0,0,30,6.0,0,2012.0,17.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,1,0.08259997019959228
434532,46.0,544,3.0,2,30,6.0,0,2011.0,21.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,1,0.08257153376532854
15786,1.0,16,3.0,124,30,6.0,0,2009.0,20.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.08205602326644106
805679,1.0,6,6.0,0,30,6.0,0,2014.0,11.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.08080138824619996
563557,20.0,306,3.0,452,60,4.0,1540,2012.0,13.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1,0.08011477288712708
674117,4.0,76,5.0,476,20,6.0,0,2013.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,1,0.07992131350190718
486434,1.0,8,4.0,215,30,4.0,216,2012.0,20.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,1,0.0792477297240498
520578,1.0,8,4.0,215,30,4.0,216,2012.0,20.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,1,0.0792477297240498
805680,1.0,16,3.0,1112,30,6.0,0,2014.0,8.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.07796509903561634
884732,43.0,480,3.0,40,30,6.0,1540,2014.0,10.0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.0774484438453566
335705,1.0,2,3.0,401,30,6.0,0,2011.0,14.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.077240726673211
29999,5.0,95,3.0,41,40,4.0,1540,2009.0,8.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,1,0.07692352132642946
364842,12.0,186,6.0,745,30,6.0,746,2011.0,10.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,1,0.0709425296875673
148022,62.0,741,3.0,4054,30,-1.0,0,2009.0,18.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,1,0.0707706944011498
56690,14.0,211,3.0,635,40,5.0,309,2009.0,16.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,False,True,False,False,1,0.07074258371809423
601580,43.0,481,3.0,44,50,6.0,0,2012.0,12.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.06988979256200287
466639,97.0,935,6.0,0,30,-1.0,0,2011.0,17.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,1,0.06868482720847655
574712,30.0,320,4.0,6013,30,6.0,0,2012.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.06483080149125431
786165,97.0,932,3.0,8010,30,6.0,0,2013.0,10.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,1,0.06281384901101443
486491,1.0,2,3.0,5,30,6.0,0,2012.0,9.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.06168260219649773
520635,1.0,2,3.0,5,30,6.0,0,2012.0,9.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.06168260219649773
805748,1.0,3,5.0,0,30,6.0,0,2014.0,19.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,1,0.06102008115304765
425847,44.0,501,1.0,271,60,3.0,1540,2011.0,20.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,1,0.05808775004520895
741904,43.0,482,6.0,320,20,6.0,0,2013.0,14.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.05804098372419427
675202,4.0,83,6.0,0,30,4.0,1540,2013.0,14.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1,0.057134243819963654
676412,4.0,80,6.0,0,30,6.0,0,2013.0,12.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.05469571002409928
664995,1.0,13,3.0,106,30,3.0,106,2013.0,6.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1,0.05403553950247893
180501,1.0,4,3.0,106,30,5.0,0,2010.0,8.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.053838199863433515
162363,97.0,938,3.0,743,30,4.0,1540,2009.0,15.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1,0.052433617807030077
112071,43.0,475,1.0,4,70,-1.0,0,2009.0,16.0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False,1,0.049711861193928536
147326,61.0,731,3.0,467,50,4.0,1540,2009.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,1,0.04588924013628299
306233,63.0,751,3.0,48,70,1.0,4,2010.0,10.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,False,False,1,0.04436822265084874
520575,1.0,8,5.0,0,30,3.0,1540,2012.0,9.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1,0.04244520805722769
486431,1.0,8,5.0,0,30,3.0,1540,2012.0,9.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1,0.04244520805722769
454641,61.0,732,4.0,4246,40,6.0,0,2011.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1,0.03082810290445194
665019,1.0,3,6.0,0,30,3.0,503,2013.0,16.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.028478648203349995
608763,44.0,495,6.0,0,30,6.0,0,2012.0,15.0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1,0.027682254561055355
805655,1.0,26,6.0,0,30,3.0,408,2014.0,16.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.02517951746546443
28109,4.0,70,6.0,0,30,6.0,0,2009.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,1,0.024147224454078856
179679,1.0,27,3.0,406,30,3.0,1540,2010.0,6.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,1,0.01956961664396581
681987,6.0,100,3.0,666,30,3.0,579,2013.0,9.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.010933719273898598
602308,43.0,473,6.0,7302,30,6.0,1540,2012.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,1,0.005444247709616346
